time,P4
0.0,0.0
10.0,0.5626046227992147
20.0,1.0675158252522543
30.0,1.4785460139699005
40.0,1.8129932503737
50.0,2.072382915405166
60.0,2.174134253421125
70.0,2.051113025261608
80.0,1.8105889055107072
90.0,1.551945577529622
100.0,1.3136419659372183
110.0,1.1060289669682788
120.0,0.9295472425845052
130.0,0.7813839463862158
140.0,0.6578673914222608
150.0,0.5553448429045338
160.0,0.47049193300490977
170.0,0.4004024535228711
180.0,0.34258935679279234
190.0,0.2949511325771314
200.0,0.2557264450431488
210.0,0.22344710051678665
220.0,0.19689397544960402
230.0,0.17505755462181524
240.0,0.15710360346630628
250.0,0.14234378222150604
260.0,0.1302108436939119
270.0,0.12023762387463216
280.0,0.11203966964124795
290.0,0.10530084722005668
300.0,0.09976132538845384
310.0,0.0952075021465972
320.0,0.09146391901001147
330.0,0.08838645501445871
340.0,0.0858567765920417
350.0,0.08377773442434065
360.0,0.08206963510184974
370.0,0.08066712636515136
380.0,0.07951671299366611
390.0,0.07857464672833173
400.0,0.07780518515300151
410.0,0.077179285218328
420.0,0.07667355994745374
430.0,0.0762693846541096
440.0,0.07595217763005263
450.0,0.07571089310974083
460.0,0.07553770546322276
470.0,0.07542784558226619
480.0,0.07537958341330799
490.0,0.07539438608682711
500.0,0.07547729295424216
510.0,0.07563755267332165
520.0,0.07588958785051914
530.0,0.07625439555892072
540.0,0.07676155246882413
550.0,0.07745207749498279
560.0,0.0783823685893285
570.0,0.07963042532105687
580.0,0.0813045696824233
590.0,0.08355579344813083
600.0,0.08659701918813394
610.0,0.0907311797280267
620.0,0.09639418147125065
630.0,0.10421758118407964
640.0,0.11511991462948384
650.0,0.13043754414387837
660.0,0.1520993786069487
670.0,0.18284026634450587
680.0,0.2264105183742304
690.0,0.287666445488703
700.0,0.37232725118236526
710.0,0.4861096239891372
720.0,0.6330912022264685
730.0,0.8136664975351475
740.0,1.0231525498353768
750.0,1.2521446642329497
760.0,1.4887056764718702
770.0,1.7212095285777205
780.0,1.9404502441997495
790.0,2.1404316501184177
800.0,2.3180482983924056
810.0,2.4720099698608466
820.0,2.600904481882363
830.0,2.7006407112217756
840.0,2.763311923925714
850.0,2.7796048115991407
860.0,2.7448551478673124
870.0,2.6645484612551478
880.0,2.5535841808753617
890.0,2.430227873360896
900.0,2.3104641044832706
910.0,2.205561994964287
920.0,2.122017320215512
930.0,2.062383806811685
940.0,2.0262381817494655
950.0,2.0110610408018017
960.0,2.0130218801877287
970.0,2.0276720260818686
980.0,2.050521201078206
990.0,2.077468170962032
1000.0,2.1050751837234736
1010.0,2.130702351568274
1020.0,2.1525338342599234
1030.0,2.169529081104995
1040.0,2.181326197119559
1050.0,2.1881145166219262
1060.0,2.19049096610603
1070.0,2.189313411247276
1080.0,2.1855615061376024
1090.0,2.1802170166224397
1100.0,2.1741709820446524
1110.0,2.168161345418125
1120.0,2.1627405009268625
1130.0,2.1582689380307944
1140.0,2.1549288051921778
1150.0,2.1527506768759093
1160.0,2.1516488684862787
1170.0,2.1514596410493807
1180.0,2.151975014807856
1190.0,2.1529729568101543
1200.0,2.154241746323058
