time,P7
0.0,0.0
10.0,1.416079694792761
20.0,2.8025267146526267
30.0,3.873771378318208
40.0,4.65313987476615
50.0,5.186962969674438
60.0,5.531615393040345
70.0,5.740505209797426
80.0,5.857884187454943
90.0,5.915229806071149
100.0,5.93150679788774
110.0,5.917284996761793
120.0,5.878785773824929
130.0,5.82022790742716
140.0,5.7448790037754955
150.0,5.655464907889943
160.0,5.554322325033538
170.0,5.443465294819797
180.0,5.324628758839911
190.0,5.199308256547586
200.0,5.068799027892507
210.0,4.934233343961565
220.0,4.796614132792612
230.0,4.656843589887938
240.0,4.5157461632095615
250.0,4.374085811313997
260.0,4.2325778598694725
270.0,4.091896078110299
280.0,3.95267571384817
290.0,3.815513384451254
300.0,3.6809647912118697
310.0,3.5495409427748963
320.0,3.42170361874428
330.0,3.2978612542151566
340.0,3.1783653992004175
350.0,3.0635082212878406
360.0,2.9535213575227925
370.0,2.84857622470749
380.0,2.7487857866493766
390.0,2.6542075071771842
400.0,2.5648474395938403
410.0,2.4806651225595
420.0,2.4015789865772383
430.0,2.327472093944389
440.0,2.258197911735427
450.0,2.193585955407769
460.0,2.1334471340476
470.0,2.077578692511678
480.0,2.0257686768970573
490.0,1.9777998570816493
500.0,1.933453145729739
510.0,1.8925104709180722
520.0,1.8547571472191555
530.0,1.819983805319124
540.0,1.7879878983930686
550.0,1.7585748388285443
560.0,1.7315587772899035
570.0,1.7067631781250256
580.0,1.6840211273078707
590.0,1.663175435422377
600.0,1.6440786088008503
610.0,1.6265926903421997
620.0,1.6105890064823247
630.0,1.595947841568778
640.0,1.5825580619188098
650.0,1.570316705760402
660.0,1.5591285592437087
670.0,1.5489057676424332
680.0,1.5395677133206411
690.0,1.5310422549001845
700.0,1.5232722951394342
710.0,1.5162376642705184
720.0,1.510010682677548
730.0,1.504874149145735
740.0,1.50152643907261
750.0,1.501329135070632
760.0,1.5064486454248807
770.0,1.5197638406530256
780.0,1.5445673965994777
790.0,1.5841895713156917
800.0,1.6416341807625914
810.0,1.7192335524760995
820.0,1.8183002594088216
830.0,1.938790438454348
840.0,2.0790563402495996
850.0,2.235804221874264
860.0,2.4043479654558104
870.0,2.57915230419304
880.0,2.7545428132600027
890.0,2.925400189193216
900.0,3.0876796786257397
910.0,3.2386823108064684
920.0,3.377086539103084
930.0,3.5027989313299224
940.0,3.6166975923071467
950.0,3.72033468507251
960.0,3.815646012508369
970.0,3.904697495654859
980.0,3.9894835132513387
990.0,4.071781258341421
1000.0,4.153059191801316
1010.0,4.234433593725105
1020.0,4.316665403361564
1030.0,4.400187388975431
1040.0,4.485153347640428
1050.0,4.571500292461847
1060.0,4.65901383162685
1070.0,4.747389788158377
1080.0,4.8362889196597205
1090.0,4.9253797536904
1100.0,5.014368600735089
1110.0,5.103017313411686
1120.0,5.1911499463884
1130.0,5.27865071629507
1140.0,5.365455514588252
1150.0,5.4515397926150095
1160.0,5.536904770000351
1170.0,5.621564033125458
1180.0,5.7055317189415815
1190.0,5.788813229342417
1200.0,5.871398394693373
