time,P1,P2,P3,P4,P5,P6,P7,P8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.042007744721762275,0.0083177346307577,0.00433845348552352,0.3151995849002088,0.0068569260805297644,0.03563838016728605,0.858853022057651,0.3705637736419725
20.0,0.13045338602419188,0.03226439809036672,0.01227008182394887,0.8661106822061149,0.01939899207953798,0.4835948131922484,2.3440756270249037,1.0213548652342717
30.0,0.26536776930474626,0.08071788193599273,0.045897704420566975,1.3145894056025345,0.055920338179547224,1.340841411003268,3.4976359500424308,1.5313795464640525
40.0,0.5083027314904958,0.16830802893202915,0.2694635004135208,1.6796780811756336,0.21930058945712372,2.1881470654645616,4.346492480809365,1.9193615378060367
50.0,0.8899499807352007,0.3003619476370635,0.8265653214477838,1.9766140524919589,0.5863483686590922,2.9148021647800726,4.938417426029051,2.211913551635601
60.0,1.3926646811481829,0.4733339403710769,1.605768426221538,2.2111667164950304,1.0973154954610265,3.4977110920994607,5.330939249984596,2.430283666077574
70.0,1.9609485194806135,0.6745476479906628,2.4126902641995387,2.352550805039352,1.640789996500329,3.8270466700034422,5.579058477381749,2.587757965322237
80.0,2.5031238918053966,0.8758560052057204,3.1333826274876437,2.344218989353947,2.1294563308645906,3.7877184384666003,5.729745843519349,2.6935198882296265
90.0,2.912200297996896,1.03962656671529,3.7069190921780573,2.1941814622203966,2.5063897256386394,3.478339893308544,5.8200053231472015,2.7582548027932905
100.0,3.1228979800881196,1.1429523054663224,4.096707299848641,1.9785962035518607,2.74414209571044,3.0950954055068705,5.875775187256915,2.796041676066841
110.0,3.1420301999578446,1.1874751999234578,4.285001675263498,1.7619069045112048,2.840959394400928,2.7400423865762784,5.912195875948993,2.8212417512444383
120.0,3.0250789768567214,1.188062290156211,4.283713067910943,1.5768033758347857,2.8171562350251587,2.4507722478660035,5.935908065598477,2.8447248993134013
130.0,2.836213451115667,1.161304195517196,4.140556573206438,1.4387225516547313,2.70980278468854,2.246000614221811,5.948374259895702,2.872604908062452
140.0,2.6245371361738803,1.1207002635749903,3.9254055112235897,1.3548068403323654,2.5630935141761184,2.140272438742459,5.948809451260974,2.9071047039813918
150.0,2.420517871054678,1.0759627376780387,3.7098014231164576,1.3247776573739731,2.419527062869171,2.1436438432466183,5.936060127540364,2.948088588050943
160.0,2.241046683725389,1.033644980097886,3.5565772143124756,1.3381389046547383,2.3158358399645342,2.2548089851730855,5.909498238519543,2.9943289801131194
170.0,2.0939014394456215,0.9975747779075745,3.5151850421731217,1.3733356377869923,2.280675647099366,2.4561655385889405,5.869275268855462,3.0442928201702726
180.0,1.9786652077380544,0.9686455273453037,3.6107834054119845,1.4024312921459567,2.3297194585687,2.718095126405605,5.816241760372348,3.096594939941678
190.0,1.8861354381559157,0.9445526292740754,3.834213948447472,1.4002436554758477,2.46112244691448,3.010850463768065,5.7517055972644044,3.1503008548787954
