time,mRNA1,mRNA2,mRNA3,mRNA4,mRNA5,mRNA6,mRNA7,mRNA8
0.0,0.0,1e-09,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.1293470715536695,1e-09,0.00798347479845573,0.7814489230067371,0.014414074875684878,1.0004808324732375,2.3616717578804765,0.6883217950718797
40.0,0.43695257870873516,1e-09,0.3576297582232202,0.7814460005151999,0.28275426067130793,1.3260939293583904,2.102741262941062,0.5665116855517377
60.0,0.8663606645013929,1e-09,0.9235877749929106,0.7638199382194989,0.7062190938839525,1.266179812213894,1.8438456228753126,0.48803199557050503
80.0,1.008962904542646,1e-09,0.9927840778852655,0.45368787497045776,0.7805729435930252,0.497523081688311,1.6945456026822008,0.4215568626464937
100.0,0.6797210213260978,1e-09,0.8174255520858398,0.21432761824311264,0.6231741486464392,0.1869170938205594,1.6429233939431274,0.381980558882181
120.0,0.356885193205056,1e-09,0.5209129970413532,0.19193426311682735,0.40627501784861325,0.20181730818256804,1.6264223696804059,0.384069221278762
140.0,0.2331108098783429,1e-09,0.34222790268698744,0.26666378945811736,0.28401793772876005,0.3531684791332552,1.5996440381741888,0.4042919887637521
160.0,0.2230368988196222,1e-09,0.3814923997625329,0.36977832079335504,0.3074349816003706,0.6055876001787741,1.554253500260853,0.42515428149677226
180.0,0.25806179157234693,1e-09,0.6029919031825498,0.3829811790346046,0.45544063270556717,0.8210441749513746,1.497114417609411,0.4419536568084405
200.0,0.25366764092478544,1e-09,0.8323946817495926,0.27475319908759,0.6282629906447601,0.9477843685091937,1.4355110995981224,0.4565789883443711
220.0,0.18612699460483992,1e-09,0.9747502189352775,0.1519357769986856,0.7585937066285711,1.0732134961933306,1.3709921865586594,0.4738268623472108
240.0,0.13002493837598042,1e-09,1.0544030635780737,0.08179827810761896,0.84806418558377,1.2011187885310195,1.301054719023765,0.49447339982186095
260.0,0.10730182525722558,1e-09,1.0947648538282515,0.04997474006109691,0.902464718121762,1.277266980159436,1.2255392777678344,0.5159836426556909
280.0,0.10063031172373754,1e-09,1.1141284886515177,0.03562677952396558,0.9324459190714375,1.3079855068730226,1.1470215740990461,0.5371492086607396
300.0,0.09889130911952018,1e-09,1.1237901776703152,0.02863043595863664,0.9488926633779935,1.3167160638675146,1.0682691901628807,0.5578759681370209
320.0,0.09844561323757946,1e-09,1.1289315426190483,0.024893771400099195,0.958208307440584,1.3151895294087046,0.9913935992581187,0.5781446186072201
340.0,0.09832674312001355,1e-09,1.1317707146024474,0.02273873725552569,0.9635668492663376,1.3070135883735539,0.9179691086199302,0.5977667990529254
360.0,0.09829253651685178,1e-09,1.1332825633032244,0.021423056240142947,0.9664987795068556,1.2922003540254046,0.8491979305105052,0.6164434604084222
380.0,0.098281642981421,1e-09,1.1338931942579984,0.020589585288929933,0.9677125602873781,1.2689938564078658,0.7859610739624472,0.6338566699165055
400.0,0.09827776278439505,1e-09,1.1337438205382775,0.020053937504802485,0.9674505441665358,1.234601147791695,0.7288145911612298,0.6497392356997886
420.0,0.09827620203361144,1e-09,1.1327793248188147,0.019716406075611786,0.9656211699209876,1.185838285196308,0.6779898772224784,0.6639161041683859
440.0,0.09827550162100013,1e-09,1.130747203264988,0.019523888388667077,0.9618114663667514,1.1201615715682958,0.6334242818717035,0.6763189849043415
460.0,0.09827515609605886,1e-09,1.1271255828278117,0.019452948499492938,0.9552172626633835,1.0370903608730806,0.5948192730503057,0.6869789426516902
480.0,0.09827497402331022,1e-09,1.1209577557423598,0.019504204112969537,0.9444935547387158,0.939421347200082,0.5617127632231597,0.6960046885006937
500.0,0.09827487646587733,1e-09,1.1105392289193525,0.019704847143233117,0.9275247332086951,0.8332688612528917,0.5335501755231986,0.7035551886867404
520.0,0.09827482967421099,1e-09,1.0928835644954966,0.020121005127233763,0.90115984725079,0.7265013245091588,0.5097437805218362,0.7098136082842439
540.0,0.09827482197231069,1e-09,1.0629506123749093,0.02088760733233408,0.8611065688428797,0.6263719910620558,0.4897159854555501,0.7149666941242186
560.0,0.09827485098265355,1e-09,1.0129519235144593,0.022276074260434434,0.8024647553747787,0.5377508080278514,0.47292694528303936,0.7191908789696904
580.0,0.09827494820651764,1e-09,0.9329829225913637,0.02485151547794231,0.7216094843044666,0.46269542522576884,0.45888934340117155,0.7226444997609465
600.0,0.09827520719752594,1e-09,0.8154678196151134,0.029859920919935858,0.619528893096601,0.40105840853002017,0.4471739817924091,0.7254646485575089
620.0,0.09827599159891119,1e-09,0.6641854293450611,0.04021302141827062,0.5045267403534289,0.3514253645510377,0.4374093996124779,0.7277670777521977
640.0,0.09827935329253572,1e-09,0.4999856474119494,0.06295702250319216,0.3905388348090976,0.31189688030890794,0.42927807819935077,0.7296478215979838
660.0,0.09830367802676784,1e-09,0.35128652050203485,0.11444650570018261,0.290759748728386,0.2805683063559895,0.4225109988986566,0.7311855056529399
680.0,0.09861060980258868,1e-09,0.23626919647469186,0.22390265638720627,0.21205006869772802,0.25575614076960057,0.41688182745999425,0.7324423946708606
700.0,0.10346219321282783,1e-09,0.15680679491473531,0.40535679583620304,0.1544620266754322,0.23606650458898404,0.4122039160682808,0.7334403523387978
720.0,0.15499549042650937,1e-09,0.10541276135644304,0.5940495895470748,0.11423938815213941,0.22037287493292343,0.4083666718470813,0.7338292767267371
740.0,0.3815992763795455,1e-09,0.07308393174527787,0.7093304642628835,0.08675664371149916,0.20748852856548952,0.4056934621232608,0.7307215945324897
760.0,0.7605607596862768,1e-09,0.052070329937106606,0.7572332745832718,0.06740959339405171,0.18512240034953797,0.40666402728533907,0.7120249547961744
780.0,1.0798235424825908,1e-09,0.03133967759142635,0.773914090641078,0.0464857166582772,0.08780025648436666,0.4193346282634223,0.6593363331706115
800.0,1.279289534129123,1e-09,0.01522425253951144,0.7794096600840994,0.026884863145017195,0.03655949256656644,0.4558516816953988,0.578445328171777
820.0,1.3955261113362925,1e-09,0.009809952123559805,0.780950299618409,0.01841885018740544,0.02836097270961314,0.5254121421491864,0.4950693181886745
840.0,1.4639350722473605,1e-09,0.008330345564278176,0.781327000915148,0.015444384450698099,0.02673747868683384,0.6321750311719645,0.42458289120012854
860.0,1.5053465973920055,1e-09,0.007916826990098243,0.7814170427884992,0.014394677453794162,0.02634610850087185,0.7762301507882091,0.36859028349207246
880.0,1.531086490475535,1e-09,0.007791879049982417,0.7814396225207568,0.014003386332777897,0.026198824633162303,0.9535402376060625,0.3233155876142763
900.0,1.547411362910086,1e-09,0.007750062665258477,0.7814458106710881,0.013846032292443123,0.0260214205245648,1.1557699448822045,0.28466476598898727
920.0,1.5579138912192112,1e-09,0.007734414183814284,0.7814477081486142,0.013777176081743071,0.02582640077041371,1.3709478220375346,0.25001645953752183
940.0,1.5647371011308886,1e-09,0.007727878989973586,0.7814483669288531,0.0137444363907723,0.02566777658733063,1.5847063387845997,0.21852478864289987
960.0,1.5691993687708232,1e-09,0.00772485720273282,0.7814486264055587,0.01372762555330719,0.025554349481502803,1.7822087877025221,0.19058535635769344
980.0,1.5721306659980063,1e-09,0.007723323513644559,0.7814487416184439,0.01371837797183929,0.02547588438165396,1.951251856375477,0.1669166630108867
1000.0,1.5740619140535346,1e-09,0.007722485016084168,0.7814487982351541,0.013712991422140542,0.025421549581698167,2.085451237578834,0.14784566156247902
1020.0,1.575336809337422,1e-09,0.007721996616868062,0.7814488285853304,0.013709700182992467,0.025383525641542327,2.185167183152213,0.133117376239813
1040.0,1.5761795249765067,1e-09,0.007721697208672741,0.7814488460260578,0.013707610859608168,0.025356618822314214,2.2555606227214753,0.12208588336734029
1060.0,1.5767370470370714,1e-09,0.007721506430764561,0.7814488565906844,0.013706245336195341,0.025337385695896584,2.3035820539942224,0.11398402103445583
1080.0,1.5771061045840804,1e-09,0.007721381317516475,0.7814488632531443,0.013705333153721041,0.025323518307560144,2.335742681962915,0.10810163604828395
1100.0,1.5773504968379917,1e-09,0.007721297485523571,0.7814488675868738,0.013704713783658742,0.025313454028793397,2.3571608277132365,0.10385682037070387
1120.0,1.5775123622707945,1e-09,0.007721240409971158,0.7814488704553583,0.013704288066748043,0.025306119862125134,2.3714802176153755,0.10080254890571183
1140.0,1.5776196035092676,1e-09,0.0077212010991686555,0.7814488723834804,0.013703992893804818,0.025300770102779348,2.381152400637682,0.09860735221956785
1160.0,1.577690665131522,1e-09,0.007721173837608171,0.781448873686817,0.013703786972236702,0.025296857834217545,2.3877783806009343,0.09702960373834946
1180.0,1.5777377513567221,1e-09,0.007721154771738414,0.7814488745839702,0.013703642534687494,0.025293990889699688,2.3923903334141023,0.09589473438872757
1200.0,1.5777689556861973,1e-09,0.007721141391702832,0.7814488752005984,0.01370354091061247,0.025291890363845118,2.3956528257812755,0.0950774215931587
